iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.risk_reward,parameters.chop_rsi_len,parameters.chop_bandwidth
2700,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
2700,>oPVC,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,92
2700,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
2700,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
2700,FnPVp,0.11087445384654532,39,41,14.72,50,4,2.02,30,720,45,30,229
2700,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
2700,HE*Vl,0.10045172974894426,46,66,37.53,37,8,0.81,32,357,12,30,217
2700,vnPVp,0.09868225980747274,34,26,19.38,25,4,-1.38,74,720,45,30,229
2700,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
2700,MnPVp,0.08496326262232197,40,35,16.94,50,4,2.61,36,720,45,30,229
2700,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
2700,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2700,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2700,>(PVp,0.07454396091866526,44,25,4.75,36,11,0.56,22,100,45,30,229
2700,RnPVp,0.07419125216427841,39,33,13.46,33,3,1.51,41,720,45,30,229
2700,VMhV4,0.07191073352905919,34,84,8.29,30,13,-1.58,45,428,67,30,46
2700,3c3OB,0.0701726677855733,26,106,31.05,23,17,4.39,12,623,20,26,89
2700,3c3OB,0.0701726677855733,26,106,31.05,23,17,4.39,12,623,20,26,89
2760,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
2760,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
2760,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
2760,VIhV4,0.27790591769443945,37,94,25.63,46,15,2.14,45,392,67,30,46
2760,>@PVp,0.2636974891685421,46,58,28.97,25,8,2.51,22,313,45,30,229
2760,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
2760,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
2760,VWhV4,0.19540646248818952,37,70,25.66,44,9,4.14,45,516,67,30,46
2760,VUhV4,0.18899433021734388,36,73,25.72,33,12,9.94,45,499,67,30,46
2760,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
2760,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
2760,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
2760,voPVp,0.14216205048795874,40,25,22.91,25,4,-3.59,74,729,45,30,229
2760,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
2760,>oPVC,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,92
2760,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
2760,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
2760,FnPVp,0.11087445384654532,39,41,14.72,50,4,2.02,30,720,45,30,229
2760,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
2760,HE*Vl,0.10045172974894426,46,66,37.53,37,8,0.81,32,357,12,30,217
2760,vnPVp,0.09868225980747274,34,26,19.38,25,4,-1.38,74,720,45,30,229
2760,-nhV4,0.09395095073109193,26,120,15.25,43,16,4.35,7,720,67,30,46
2760,Vnh*4,0.09129060625960685,36,55,13.64,57,7,6.43,45,720,67,3,46
2760,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
2760,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
2760,Vnh/4,0.07604892934823773,37,58,11.88,57,7,6.43,45,720,67,6,46
2760,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2760,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2760,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2760,>(PVp,0.07454396091866526,44,25,4.75,36,11,0.56,22,100,45,30,229
2820,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
2820,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
2820,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
2820,VIhV4,0.27790591769443945,37,94,25.63,46,15,2.14,45,392,67,30,46
2820,>@PVp,0.2636974891685421,46,58,28.97,25,8,2.51,22,313,45,30,229
2820,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
2820,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
2820,VWhV4,0.19540646248818952,37,70,25.66,44,9,4.14,45,516,67,30,46
2820,VUhV4,0.18899433021734388,36,73,25.72,33,12,9.94,45,499,67,30,46
2820,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
2820,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
2820,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
2820,voPVp,0.14216205048795874,40,25,22.91,25,4,-3.59,74,729,45,30,229
2820,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
2820,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
2820,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
2820,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
2820,HE*Vl,0.10045172974894426,46,66,37.53,37,8,0.81,32,357,12,30,217
2820,-nhV4,0.09395095073109193,26,120,15.25,43,16,4.35,7,720,67,30,46
2820,Vnh*4,0.09129060625960685,36,55,13.64,57,7,6.43,45,720,67,3,46
2820,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
2820,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
2820,go4<a,0.0786755979804021,44,50,34.89,20,5,-1.45,60,729,21,14,183
2820,Vnh/4,0.07604892934823773,37,58,11.88,57,7,6.43,45,720,67,6,46
2820,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2820,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2820,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2820,>(PVp,0.07454396091866526,44,25,4.75,36,11,0.56,22,100,45,30,229
2820,RnPVp,0.07419125216427841,39,33,13.46,33,3,1.51,41,720,45,30,229
2820,VMhV4,0.07191073352905919,34,84,8.29,30,13,-1.58,45,428,67,30,46
2880,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
2880,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
2880,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
2880,>@PVp,0.2636974891685421,46,58,28.97,25,8,2.51,22,313,45,30,229
2880,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
2880,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
2880,VWhV4,0.19540646248818952,37,70,25.66,44,9,4.14,45,516,67,30,46
2880,VUhV4,0.18899433021734388,36,73,25.72,33,12,9.94,45,499,67,30,46
2880,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
2880,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
2880,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
2880,voPVp,0.14216205048795874,40,25,22.91,25,4,-3.59,74,729,45,30,229
2880,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
2880,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
2880,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
2880,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
2880,",jcVB",0.09669859227274594,26,131,41.47,38,21,4.63,6,685,62,30,89
2880,-nhV4,0.09395095073109193,26,120,15.25,43,16,4.35,7,720,67,30,46
2880,Vnh*4,0.09129060625960685,36,55,13.64,57,7,6.43,45,720,67,3,46
2880,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
2880,-jcVB,0.08534710232908306,26,128,41.15,47,17,5.35,7,685,62,30,89
2880,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
2880,go4<a,0.0786755979804021,44,50,34.89,20,5,-1.45,60,729,21,14,183
2880,Vnh/4,0.07604892934823773,37,58,11.88,57,7,6.43,45,720,67,6,46
2880,NJcVB,0.07588836386471272,39,102,30.01,50,14,7.13,37,401,62,30,89
2880,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2880,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2880,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2880,RnPVp,0.07419125216427841,39,33,13.46,33,3,1.51,41,720,45,30,229
2880,N9cVB,0.07127064807482647,42,155,29.93,45,20,13.79,37,251,62,30,89
2940,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
2940,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
2940,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
2940,>@PVp,0.2636974891685421,46,58,28.97,25,8,2.51,22,313,45,30,229
2940,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
2940,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
2940,VWhV4,0.19540646248818952,37,70,25.66,44,9,4.14,45,516,67,30,46
2940,VUhV4,0.18899433021734388,36,73,25.72,33,12,9.94,45,499,67,30,46
2940,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
2940,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
2940,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
2940,voPVp,0.14216205048795874,40,25,22.91,25,4,-3.59,74,729,45,30,229
2940,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
2940,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
2940,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
2940,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
2940,",jcVB",0.09669859227274594,26,131,41.47,38,21,4.63,6,685,62,30,89
2940,Vnh*4,0.09129060625960685,36,55,13.64,57,7,6.43,45,720,67,3,46
2940,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
2940,-jcVB,0.08534710232908306,26,128,41.15,47,17,5.35,7,685,62,30,89
2940,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
2940,go4<a,0.0786755979804021,44,50,34.89,20,5,-1.45,60,729,21,14,183
2940,Vnh/4,0.07604892934823773,37,58,11.88,57,7,6.43,45,720,67,6,46
2940,NJcVB,0.07588836386471272,39,102,30.01,50,14,7.13,37,401,62,30,89
2940,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
2940,RnPVp,0.07419125216427841,39,33,13.46,33,3,1.51,41,720,45,30,229
2940,N9cVB,0.07127064807482647,42,155,29.93,45,20,13.79,37,251,62,30,89
2940,3c3OB,0.0701726677855733,26,106,31.05,23,17,4.39,12,623,20,26,89
2940,wnPVp,0.06898894922287784,26,26,9.96,25,4,-1.87,75,720,45,30,229
2940,v/MVB,0.06426974274710048,46,151,26.03,57,19,18.84,74,162,43,30,89
3000,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
3000,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
3000,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
3000,>@PVp,0.2636974891685421,46,58,28.97,25,8,2.51,22,313,45,30,229
3000,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
3000,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
3000,VUhV4,0.18899433021734388,36,73,25.72,33,12,9.94,45,499,67,30,46
3000,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
3000,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3000,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3000,QIMVB,0.13974255909724387,37,102,60.98,50,14,4.79,40,392,43,30,89
3000,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
3000,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
3000,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
3000,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
3000,",jcVB",0.09669859227274594,26,131,41.47,38,21,4.63,6,685,62,30,89
3000,Vnh*4,0.09129060625960685,36,55,13.64,57,7,6.43,45,720,67,3,46
3000,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
3000,-jcVB,0.08534710232908306,26,128,41.15,47,17,5.35,7,685,62,30,89
3000,QXMVB,0.08090352581794139,37,77,34.83,40,10,6.95,40,525,43,30,89
3000,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
3000,go4<a,0.0786755979804021,44,50,34.89,20,5,-1.45,60,729,21,14,183
3000,Vnh/4,0.07604892934823773,37,58,11.88,57,7,6.43,45,720,67,6,46
3000,NJcVB,0.07588836386471272,39,102,30.01,50,14,7.13,37,401,62,30,89
3000,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
3000,RnPVp,0.07419125216427841,39,33,13.46,33,3,1.51,41,720,45,30,229
3000,N9cVB,0.07127064807482647,42,155,29.93,45,20,13.79,37,251,62,30,89
3000,3c3OB,0.0701726677855733,26,106,31.05,23,17,4.39,12,623,20,26,89
3000,wnPVp,0.06898894922287784,26,26,9.96,25,4,-1.87,75,720,45,30,229
3000,v/MVB,0.06426974274710048,46,151,26.03,57,19,18.84,74,162,43,30,89
3060,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
3060,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
3060,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
3060,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
3060,",jQVB",0.2436798397023698,26,131,42.26,38,21,4.63,6,685,46,30,89
3060,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
3060,NYQVB,0.1969456512667837,35,81,31.56,44,9,6.62,37,534,46,30,89
3060,VUhV4,0.18899433021734388,36,73,25.72,33,12,9.94,45,499,67,30,46
3060,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
3060,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3060,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3060,N9QVB,0.14825143272994862,42,155,29.92,45,20,21.94,37,251,46,30,89
3060,QIMVB,0.13974255909724387,37,102,60.98,50,14,4.79,40,392,43,30,89
3060,NIQVB,0.13619115597151177,36,104,24.11,50,14,5.78,37,392,46,30,89
3060,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
3060,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
3060,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
3060,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
3060,Vnh*4,0.09129060625960685,36,55,13.64,57,7,6.43,45,720,67,3,46
3060,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
3060,-jcVB,0.08534710232908306,26,128,41.15,47,17,5.35,7,685,62,30,89
3060,QXMVB,0.08090352581794139,37,77,34.83,40,10,6.95,40,525,43,30,89
3060,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
3060,Vnh/4,0.07604892934823773,37,58,11.88,57,7,6.43,45,720,67,6,46
3060,NJcVB,0.07588836386471272,39,102,30.01,50,14,7.13,37,401,62,30,89
3060,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
3060,RnPVp,0.07419125216427841,39,33,13.46,33,3,1.51,41,720,45,30,229
3060,N9cVB,0.07127064807482647,42,155,29.93,45,20,13.79,37,251,62,30,89
3060,3c3OB,0.0701726677855733,26,106,31.05,23,17,4.39,12,623,20,26,89
3060,NOQVB,0.06926494413979524,29,89,9.9,53,13,7.24,37,446,46,30,89
3120,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
3120,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
3120,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
3120,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
3120,",jQVB",0.2436798397023698,26,131,42.26,38,21,4.63,6,685,46,30,89
3120,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
3120,/jQVB,0.20192570194629245,29,115,35.22,46,15,5.68,8,685,46,30,89
3120,NYQVB,0.1969456512667837,35,81,31.56,44,9,6.62,37,534,46,30,89
3120,VUhV4,0.18899433021734388,36,73,25.72,33,12,9.94,45,499,67,30,46
3120,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
3120,N@QVB,0.17602011307847737,40,127,28.87,50,16,9.12,37,313,46,30,89
3120,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3120,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3120,N9QVB,0.14825143272994862,42,155,29.92,45,20,21.94,37,251,46,30,89
3120,QIMVB,0.13974255909724387,37,102,60.98,50,14,4.79,40,392,43,30,89
3120,NIQVB,0.13619115597151177,36,104,24.11,50,14,5.78,37,392,46,30,89
3120,NAQVB,0.128874880986597,38,122,22.83,50,16,5.75,37,322,46,30,89
3120,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
3120,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
3120,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
3120,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
3120,Vnh*4,0.09129060625960685,36,55,13.64,57,7,6.43,45,720,67,3,46
3120,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
3120,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
3120,NJcVB,0.07588836386471272,39,102,30.01,50,14,7.13,37,401,62,30,89
3120,V[hV4,0.07531272783721017,36,71,14.91,30,10,-3.9,45,552,67,30,46
3120,RnPVp,0.07419125216427841,39,33,13.46,33,3,1.51,41,720,45,30,229
3120,N9cVB,0.07127064807482647,42,155,29.93,45,20,13.79,37,251,62,30,89
3120,3c3OB,0.0701726677855733,26,106,31.05,23,17,4.39,12,623,20,26,89
3120,NOQVB,0.06926494413979524,29,89,9.9,53,13,7.24,37,446,46,30,89
3180,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
3180,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
3180,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
3180,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
3180,NJQVB,0.24569578018424554,39,102,33.4,50,14,5.0,37,401,46,30,89
3180,",jQVB",0.2436798397023698,26,131,42.26,38,21,4.63,6,685,46,30,89
3180,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
3180,N4QVB,0.2223253359353809,41,167,36.43,45,22,16.86,37,206,46,30,89
3180,N4QVB,0.2223253359353809,41,167,36.43,45,22,16.86,37,206,46,30,89
3180,NnQVs,0.2161064909749226,42,28,30.28,50,2,2.45,37,720,46,30,238
3180,/jQVB,0.20192570194629245,29,115,35.22,46,15,5.68,8,685,46,30,89
3180,NYQVB,0.1969456512667837,35,81,31.56,44,9,6.62,37,534,46,30,89
3180,NYQVB,0.1969456512667837,35,81,31.56,44,9,6.62,37,534,46,30,89
3180,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
3180,N@QVB,0.17602011307847737,40,127,28.87,50,16,9.12,37,313,46,30,89
3180,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3180,QIMVB,0.13974255909724387,37,102,60.98,50,14,4.79,40,392,43,30,89
3180,NIQVB,0.13619115597151177,36,104,24.11,50,14,5.78,37,392,46,30,89
3180,1nQVB,0.1291098085446707,25,111,18.86,35,14,4.73,10,720,46,30,89
3180,NAQVB,0.128874880986597,38,122,22.83,50,16,5.75,37,322,46,30,89
3180,NAQVB,0.128874880986597,38,122,22.83,50,16,5.75,37,322,46,30,89
3180,NQQVB,0.12783599390121708,31,87,15.58,35,14,3.72,37,463,46,30,89
3180,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
3180,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
3180,>RPVp,0.11410351534925071,45,42,13.3,37,8,1.06,22,472,45,30,229
3180,VKQ<P,0.10787479697765427,37,87,52.3,30,13,-0.21,45,410,46,14,132
3180,Vnh*4,0.09129060625960685,36,55,13.64,57,7,6.43,45,720,67,3,46
3180,5@:VV,0.08558567400009613,39,159,28.2,36,25,4.44,14,313,26,30,150
3180,NnQ2B,0.0852050211843543,33,62,11.4,50,8,7.69,37,720,46,8,89
3180,V\hV4,0.08000212326858634,34,72,16.16,30,10,-3.31,45,561,67,30,46
3240,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
3240,NPQVB,0.420506688952252,34,87,37.08,50,12,6.47,37,454,46,30,89
3240,NPQVB,0.420506688952252,34,87,37.08,50,12,6.47,37,454,46,30,89
3240,",lQVB",0.3931577953533114,27,126,56.12,56,16,7.13,6,703,46,30,89
3240,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
3240,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
3240,N8QVB,0.2786039452721095,42,161,44.46,47,19,25.49,37,242,46,30,89
3240,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
3240,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
3240,",jQVB",0.2436798397023698,26,131,42.26,38,21,4.63,6,685,46,30,89
3240,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
3240,N4QVB,0.2223253359353809,41,167,36.43,45,22,16.86,37,206,46,30,89
3240,N4QVB,0.2223253359353809,41,167,36.43,45,22,16.86,37,206,46,30,89
3240,NnQVs,0.2161064909749226,42,28,30.28,50,2,2.45,37,720,46,30,238
3240,/jQVB,0.20192570194629245,29,115,35.22,46,15,5.68,8,685,46,30,89
3240,NYQVB,0.1969456512667837,35,81,31.56,44,9,6.62,37,534,46,30,89
3240,NYQVB,0.1969456512667837,35,81,31.56,44,9,6.62,37,534,46,30,89
3240,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
3240,N@QVB,0.17602011307847737,40,127,28.87,50,16,9.12,37,313,46,30,89
3240,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3240,NZQVB,0.16135324528069142,34,79,27.26,40,10,8.14,37,543,46,30,89
3240,NRQVB,0.14320339091534823,34,90,18.83,35,14,6.26,37,472,46,30,89
3240,ElQVB,0.1405372521959761,30,69,26.47,50,8,7.7,29,703,46,30,89
3240,NIQVB,0.13619115597151177,36,104,24.11,50,14,5.78,37,392,46,30,89
3240,1nQVB,0.1291098085446707,25,111,18.86,35,14,4.73,10,720,46,30,89
3240,NAQVB,0.128874880986597,38,122,22.83,50,16,5.75,37,322,46,30,89
3240,NQQVB,0.12783599390121708,31,87,15.58,35,14,3.72,37,463,46,30,89
3240,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
3240,N:QVB,0.12066161151554987,43,152,28.32,45,20,19.63,37,259,46,30,89
3240,+nhV4,0.117425356991454,23,143,20.57,36,19,4.22,5,720,67,30,46
3300,VKPOM,0.7901734653119713,37,90,56.11,30,13,-0.21,45,410,45,26,122
3300,NPQVB,0.420506688952252,34,87,37.08,50,12,6.47,37,454,46,30,89
3300,NPQVB,0.420506688952252,34,87,37.08,50,12,6.47,37,454,46,30,89
3300,",lQVB",0.3931577953533114,27,126,56.12,56,16,7.13,6,703,46,30,89
3300,3B:Op,0.35321612966023025,45,71,34.02,25,12,1.89,12,330,26,26,229
3300,VKhV4,0.2892684198061335,34,90,29.38,30,13,-0.21,45,410,67,30,46
3300,N8QVB,0.2786039452721095,42,161,44.46,47,19,25.49,37,242,46,30,89
3300,/lQVB,0.267747664741188,29,113,42.47,40,15,6.44,8,703,46,30,89
3300,wnhV4,0.250390719070395,48,50,33.77,28,7,5.88,75,720,67,30,46
3300,",jQVB",0.2436798397023698,26,131,42.26,38,21,4.63,6,685,46,30,89
3300,>nP4p,0.23584073011724163,36,68,32.17,50,8,2.74,22,720,45,9,229
3300,N4QVB,0.2223253359353809,41,167,36.43,45,22,16.86,37,206,46,30,89
3300,N4QVB,0.2223253359353809,41,167,36.43,45,22,16.86,37,206,46,30,89
3300,NnQVs,0.2161064909749226,42,28,30.28,50,2,2.45,37,720,46,30,238
3300,NYQVB,0.1969456512667837,35,81,31.56,44,9,6.62,37,534,46,30,89
3300,">,PVp",0.18389867794420597,50,34,15.41,33,9,-5.08,22,135,45,30,229
3300,N@QVB,0.17602011307847737,40,127,28.87,50,16,9.12,37,313,46,30,89
3300,AnhV4,0.17111454868098053,33,75,26.93,50,8,7.79,25,720,67,30,46
3300,NZQVB,0.16135324528069142,34,79,27.26,40,10,8.14,37,543,46,30,89
3300,NRQVB,0.14320339091534823,34,90,18.83,35,14,6.26,37,472,46,30,89
3300,ElQVB,0.1405372521959761,30,69,26.47,50,8,7.7,29,703,46,30,89
3300,NIQVB,0.13619115597151177,36,104,24.11,50,14,5.78,37,392,46,30,89
3300,1nQVB,0.1291098085446707,25,111,18.86,35,14,4.73,10,720,46,30,89
3300,NAQVB,0.128874880986597,38,122,22.83,50,16,5.75,37,322,46,30,89
3300,NQQVB,0.12783599390121708,31,87,15.58,35,14,3.72,37,463,46,30,89
3300,>oPVK,0.1237935990745739,29,75,21.58,50,8,7.44,22,729,45,30,116
