iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_ubw,parameters.ott_dbw,parameters.long_tps_qty_index,parameters.short_tps_qty_index,parameters.chop_rsi_len,parameters.chop_bandwidth,parameters.max_risk
8280,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8280,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8280,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8280,R<BD?in,0.6555296560444378,62,112,79.69,50,14,5.61,129,72,41,44,11,190,45
8280,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8280,X<BD?in,0.6173048729970283,60,102,73.65,53,13,7.89,145,72,41,44,11,190,45
8280,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8280,S</D?iq,0.6149031020809208,61,114,78.4,53,13,9.92,132,72,11,44,11,190,47
8280,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8280,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8280,\<+D<in,0.610224610461131,60,101,81.58,50,12,4.44,155,72,5,44,10,190,45
8280,i<BD?in,0.6040122071390287,64,89,65.97,45,11,0.16,189,72,41,44,11,190,45
8280,i<BD<in,0.6040122071390287,64,89,65.97,45,11,0.16,189,72,41,44,10,190,45
8280,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8280,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8280,^<BD?in,0.5833664955950504,61,97,72.54,50,12,3.94,160,72,41,44,11,190,45
8280,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8280,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8280,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8280,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8280,r4BD<in,0.5561327700569011,56,103,59.58,35,14,-2.33,212,51,41,44,10,190,45
8280,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8280,r;BD<in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,10,190,45
8280,r:/D?iq,0.5471046504285628,65,89,60.43,50,12,1.85,212,67,11,44,11,190,47
8280,k<BD<in,0.5463818026992335,62,86,55.22,45,11,0.16,194,72,41,44,10,190,45
8280,k<BD?in,0.5463818026992335,62,86,55.22,45,11,0.16,194,72,41,44,11,190,45
8340,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8340,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8340,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8340,U<BD<in,0.6912194211813585,63,104,88.79,53,13,7.89,137,72,41,44,10,190,45
8340,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8340,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8340,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8340,R<BD?in,0.6555296560444378,62,112,79.69,50,14,5.61,129,72,41,44,11,190,45
8340,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8340,X<BD?in,0.6173048729970283,60,102,73.65,53,13,7.89,145,72,41,44,11,190,45
8340,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8340,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8340,\<+D<in,0.610224610461131,60,101,81.58,50,12,4.44,155,72,5,44,10,190,45
8340,Z<BD?in,0.6048767399377069,61,103,76.83,50,12,3.94,150,72,41,44,11,190,45
8340,i<BD?in,0.6040122071390287,64,89,65.97,45,11,0.16,189,72,41,44,11,190,45
8340,i<BD?in,0.6040122071390287,64,89,65.97,45,11,0.16,189,72,41,44,11,190,45
8340,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8340,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8340,^<BD?in,0.5833664955950504,61,97,72.54,50,12,3.94,160,72,41,44,11,190,45
8340,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8340,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8340,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8340,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8340,r4BD<in,0.5561327700569011,56,103,59.58,35,14,-2.33,212,51,41,44,10,190,45
8340,r<BD?is,0.5516728138529068,63,88,55.05,45,11,0.16,212,72,41,44,11,190,48
8340,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8340,r;BD<in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,10,190,45
8340,r:/D?iq,0.5471046504285628,65,89,60.43,50,12,1.85,212,67,11,44,11,190,47
8340,k<BD<in,0.5463818026992335,62,86,55.22,45,11,0.16,194,72,41,44,10,190,45
8340,k<BD?in,0.5463818026992335,62,86,55.22,45,11,0.16,194,72,41,44,11,190,45
8400,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8400,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8400,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8400,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8400,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8400,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8400,R<BD?in,0.6555296560444378,62,112,79.69,50,14,5.61,129,72,41,44,11,190,45
8400,[<BD?in,0.6387767570328728,62,99,85.01,50,12,3.94,152,72,41,44,11,190,45
8400,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8400,X<BD?in,0.6173048729970283,60,102,73.65,53,13,7.89,145,72,41,44,11,190,45
8400,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8400,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8400,i<BD?in,0.6040122071390287,64,89,65.97,45,11,0.16,189,72,41,44,11,190,45
8400,i<BD?in,0.6040122071390287,64,89,65.97,45,11,0.16,189,72,41,44,11,190,45
8400,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8400,h<BD?in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,11,190,45
8400,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8400,^<BD?in,0.5833664955950504,61,97,72.54,50,12,3.94,160,72,41,44,11,190,45
8400,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8400,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8400,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8400,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8400,r<BD?is,0.5516728138529068,63,88,55.05,45,11,0.16,212,72,41,44,11,190,48
8400,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8400,r;BD<in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,10,190,45
8400,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8400,r:/D?iq,0.5471046504285628,65,89,60.43,50,12,1.85,212,67,11,44,11,190,47
8400,k<BD?in,0.5463818026992335,62,86,55.22,45,11,0.16,194,72,41,44,11,190,45
8400,n<BD?in,0.5448154860497175,63,85,55.24,45,11,0.16,202,72,41,44,11,190,45
8400,n<BD<in,0.5448154860497175,63,85,55.24,45,11,0.16,202,72,41,44,10,190,45
8460,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8460,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8460,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8460,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8460,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8460,U<>D?in,0.6705062921639582,63,107,84.12,53,13,6.51,137,72,35,44,11,190,45
8460,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8460,R<BD?in,0.6555296560444378,62,112,79.69,50,14,5.61,129,72,41,44,11,190,45
8460,[<BD?in,0.6387767570328728,62,99,85.01,50,12,3.94,152,72,41,44,11,190,45
8460,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8460,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8460,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8460,i<BD?in,0.6040122071390287,64,89,65.97,45,11,0.16,189,72,41,44,11,190,45
8460,i<BD?in,0.6040122071390287,64,89,65.97,45,11,0.16,189,72,41,44,11,190,45
8460,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8460,h<BD?in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,11,190,45
8460,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8460,^<BD?in,0.5833664955950504,61,97,72.54,50,12,3.94,160,72,41,44,11,190,45
8460,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8460,^<>D?in,0.5764451080194725,61,97,67.81,50,12,3.35,160,72,35,44,11,190,45
8460,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8460,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8460,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
8460,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8460,r<BD?is,0.5516728138529068,63,88,55.05,45,11,0.16,212,72,41,44,11,190,48
8460,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8460,r;BD<in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,10,190,45
8460,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8460,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8460,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8520,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8520,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8520,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8520,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8520,U<>D?in,0.6705062921639582,63,107,84.12,53,13,6.51,137,72,35,44,11,190,45
8520,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8520,R<BD?in,0.6555296560444378,62,112,79.69,50,14,5.61,129,72,41,44,11,190,45
8520,[<BD?in,0.6387767570328728,62,99,85.01,50,12,3.94,152,72,41,44,11,190,45
8520,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8520,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8520,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8520,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8520,h<BD?in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,11,190,45
8520,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8520,^<BD?in,0.5833664955950504,61,97,72.54,50,12,3.94,160,72,41,44,11,190,45
8520,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8520,^<>D?in,0.5764451080194725,61,97,67.81,50,12,3.35,160,72,35,44,11,190,45
8520,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8520,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8520,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
8520,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8520,r<BD?is,0.5516728138529068,63,88,55.05,45,11,0.16,212,72,41,44,11,190,48
8520,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8520,r;BD<in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,10,190,45
8520,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8520,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8520,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8520,r:/D?iq,0.5471046504285628,65,89,60.43,50,12,1.85,212,67,11,44,11,190,47
8520,k<BD?in,0.5463818026992335,62,86,55.22,45,11,0.16,194,72,41,44,11,190,45
8520,k<>D?in,0.5460086321176091,62,86,55.3,45,11,0.16,194,72,35,44,11,190,45
8580,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8580,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8580,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8580,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8580,U<>D?in,0.6705062921639582,63,107,84.12,53,13,6.51,137,72,35,44,11,190,45
8580,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8580,R<BD?in,0.6555296560444378,62,112,79.69,50,14,5.61,129,72,41,44,11,190,45
8580,[<BD?in,0.6387767570328728,62,99,85.01,50,12,3.94,152,72,41,44,11,190,45
8580,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8580,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8580,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8580,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8580,h<BD?in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,11,190,45
8580,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8580,^<BD?in,0.5833664955950504,61,97,72.54,50,12,3.94,160,72,41,44,11,190,45
8580,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8580,^<>D?in,0.5764451080194725,61,97,67.81,50,12,3.35,160,72,35,44,11,190,45
8580,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8580,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8580,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
8580,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8580,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8580,r;BD<in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,10,190,45
8580,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8580,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8580,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8580,r:/D?iq,0.5471046504285628,65,89,60.43,50,12,1.85,212,67,11,44,11,190,47
8580,k<BD?in,0.5463818026992335,62,86,55.22,45,11,0.16,194,72,41,44,11,190,45
8580,k<>D?in,0.5460086321176091,62,86,55.3,45,11,0.16,194,72,35,44,11,190,45
8580,n<BD?in,0.5448154860497175,63,85,55.24,45,11,0.16,202,72,41,44,11,190,45
8640,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8640,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8640,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8640,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8640,V<=D?in,0.6708267095530118,63,106,84.62,53,13,7.69,139,72,33,44,11,190,45
8640,V<=D?in,0.6708267095530118,63,106,84.62,53,13,7.69,139,72,33,44,11,190,45
8640,U<>D?in,0.6705062921639582,63,107,84.12,53,13,6.51,137,72,35,44,11,190,45
8640,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8640,W<=D?in,0.653855247351584,62,102,80.16,53,13,7.69,142,72,33,44,11,190,45
8640,[<BD?in,0.6387767570328728,62,99,85.01,50,12,3.94,152,72,41,44,11,190,45
8640,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8640,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8640,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8640,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
8640,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8640,h<BD?in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,11,190,45
8640,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8640,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8640,^<>D?in,0.5764451080194725,61,97,67.81,50,12,3.35,160,72,35,44,11,190,45
8640,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8640,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8640,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
8640,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8640,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8640,r;BD<in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,10,190,45
8640,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8640,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8640,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8640,o<=D?in,0.54736289717156,63,85,55.95,45,11,0.16,204,72,33,44,11,190,45
8640,r:/D?iq,0.5471046504285628,65,89,60.43,50,12,1.85,212,67,11,44,11,190,47
8700,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8700,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8700,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8700,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8700,V<=D?in,0.6708267095530118,63,106,84.62,53,13,7.69,139,72,33,44,11,190,45
8700,U<>D?in,0.6705062921639582,63,107,84.12,53,13,6.51,137,72,35,44,11,190,45
8700,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8700,W<=D?in,0.653855247351584,62,102,80.16,53,13,7.69,142,72,33,44,11,190,45
8700,[<BD?in,0.6387767570328728,62,99,85.01,50,12,3.94,152,72,41,44,11,190,45
8700,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8700,W<+D1in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,7,190,45
8700,W<+D1in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,7,190,45
8700,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8700,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8700,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
8700,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8700,h<BD?in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,11,190,45
8700,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8700,h<+D1in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,7,190,45
8700,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8700,^<>D?in,0.5764451080194725,61,97,67.81,50,12,3.35,160,72,35,44,11,190,45
8700,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8700,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8700,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
8700,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8700,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8700,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8700,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8700,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8700,o<=D?in,0.54736289717156,63,85,55.95,45,11,0.16,204,72,33,44,11,190,45
8760,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8760,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8760,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8760,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8760,V<=D?in,0.6708267095530118,63,106,84.62,53,13,7.69,139,72,33,44,11,190,45
8760,U<>D?in,0.6705062921639582,63,107,84.12,53,13,6.51,137,72,35,44,11,190,45
8760,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8760,W<=D?in,0.653855247351584,62,102,80.16,53,13,7.69,142,72,33,44,11,190,45
8760,[<BD?in,0.6387767570328728,62,99,85.01,50,12,3.94,152,72,41,44,11,190,45
8760,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8760,W<+D1in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,7,190,45
8760,W<+D1in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,7,190,45
8760,r4+D<in,0.615470442342565,57,103,71.19,35,14,-2.33,212,51,5,44,10,190,45
8760,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8760,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
8760,h<BD<in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,10,190,45
8760,h<BD?in,0.5993572011268896,62,88,60.43,45,11,0.16,186,72,41,44,11,190,45
8760,h<+D<in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,10,190,45
8760,h<+D1in,0.5932844215745933,61,88,62.29,45,11,0.16,186,72,5,44,7,190,45
8760,S<+D<in,0.5818329492999609,60,110,72.02,53,13,8.9,132,72,5,44,10,190,45
8760,^<>D?in,0.5764451080194725,61,97,67.81,50,12,3.35,160,72,35,44,11,190,45
8760,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8760,_<BD?in,0.5709867971739954,61,96,66.69,50,12,3.94,163,72,41,44,11,190,45
8760,j<+D<in,0.5695112157085774,62,87,60.29,45,11,0.16,191,72,5,44,10,190,45
8760,r<>D?is,0.5595761805739886,63,88,56.0,45,11,0.16,212,72,35,44,11,190,48
8760,Q<BD?iv,0.5595606365667593,60,124,65.01,50,14,7.18,126,72,41,44,11,190,49
8760,r;+D<in,0.5552162831033656,63,85,55.76,50,12,1.72,212,69,5,44,10,190,45
8760,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8760,r;BD?in,0.5513215661354339,63,85,54.05,50,12,1.72,212,69,41,44,11,190,45
8760,`<>D?in,0.5478939558258222,60,94,54.71,50,12,3.35,165,72,35,44,11,190,45
8820,T<BD?iv,0.7686417729433174,64,115,107.86,53,13,7.89,134,72,41,44,11,190,49
8820,W<HD?iv,0.7513867558851186,63,111,99.12,53,13,6.12,142,72,51,44,11,190,49
8820,X<BD?iv,0.7304970345512479,62,112,99.59,53,13,7.89,145,72,41,44,11,190,49
8820,V<BD?in,0.6866951719841828,63,106,87.14,53,13,7.89,139,72,41,44,11,190,45
8820,V<=D?in,0.6708267095530118,63,106,84.62,53,13,7.69,139,72,33,44,11,190,45
8820,U<>D?in,0.6705062921639582,63,107,84.12,53,13,6.51,137,72,35,44,11,190,45
8820,T<BD?in,0.6673482361727681,62,109,82.44,53,13,7.89,134,72,41,44,11,190,45
8820,S<=D?in,0.6617403805627067,63,107,82.69,53,13,7.69,132,72,33,44,11,190,45
8820,W<=D?in,0.653855247351584,62,102,80.16,53,13,7.69,142,72,33,44,11,190,45
8820,[<BD?in,0.6387767570328728,62,99,85.01,50,12,3.94,152,72,41,44,11,190,45
8820,W<+D<in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,10,190,45
8820,W<+D1in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,7,190,45
8820,W<+D1in,0.6231099930145313,61,102,80.72,53,13,8.91,142,72,5,44,7,190,45
8820,Z</D?iq,0.6117076408258881,60,105,83.19,50,12,4.94,150,72,11,44,11,190,47
8820,h<=D?in,0.6004243918147051,62,88,60.48,45,11,0.16,186,72,33,44,11,190,45
