iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ott_bw,parameters.tps_qty_index,parameters.max_risk
1980,Z\B/_,0.2856099850844124,47,69,18.45,36,74,-22.24,33,282,99,11,55
1980,Z\B/S,0.2856099850844124,47,69,18.45,37,72,-18.16,33,282,99,11,47
1980,Z\B/_,0.2856099850844124,47,69,18.45,36,74,-22.24,33,282,99,11,55
1980,Z\B/a,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,56
1980,Z\B4d,0.284435087797687,57,70,15.92,41,77,-22.75,33,282,99,19,58
1980,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
1980,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
1980,ZZB/d,0.27091328473319,49,69,16.82,38,76,-16.3,33,277,99,11,58
1980,WDNNQ,0.26789037082190764,46,76,15.19,41,85,-13.97,32,221,118,60,46
1980,gENNQ,0.266641699635209,47,71,12.5,36,79,-19.73,41,223,118,60,46
1980,Z\BUd,0.26075541816859593,45,70,13.95,36,77,-20.05,33,282,99,71,58
1980,ZYBg1,0.25163765505407565,47,44,2.29,39,43,-9.91,33,274,99,100,26
1980,O\B/d,0.2461505635103809,47,73,12.89,40,81,-15.16,27,282,99,11,58
1980,ZZBNd,0.24298162449106453,44,70,14.75,36,75,-20.32,33,277,99,60,58
1980,ZRB/d,0.24036318580669358,51,72,11.88,44,75,-8.48,33,256,99,11,58
1980,ZRB/d,0.24036318580669358,51,72,11.88,44,75,-8.48,33,256,99,11,58
1980,YYBNd,0.2308651606282751,45,71,12.7,37,75,-17.74,33,274,99,60,58
1980,ZYBNg,0.2308651606282751,45,71,12.7,37,75,-17.74,33,274,99,60,60
2070,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
2070,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
2070,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
2070,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2070,Z_B/d,0.3463113195846583,46,69,24.01,40,77,-15.46,33,289,99,11,58
2070,ZeB/d,0.3411683546102059,49,63,18.76,42,73,-5.75,33,304,99,11,58
2070,ZbB/d,0.32617822426797355,50,66,18.55,40,76,-13.8,33,297,99,11,58
2070,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2070,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2070,Z\B-d,0.29988394912476324,47,70,22.62,35,76,-18.71,33,282,99,8,58
2070,gDN5Q,0.2979349796271491,45,71,16.91,36,80,-10.98,41,221,118,21,46
2070,Z`B/d,0.29763349291888197,46,69,19.12,42,76,-13.81,33,292,99,11,58
2070,Z\I/d,0.2960345507533228,50,67,17.8,41,75,-9.97,33,282,110,11,58
2070,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
2070,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
2070,Z\B/d,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,58
2070,Z\B/d,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,58
2070,Z\B/_,0.2856099850844124,47,69,18.45,36,74,-22.24,33,282,99,11,55
2070,Z\B/S,0.2856099850844124,47,69,18.45,37,72,-18.16,33,282,99,11,47
2070,Z\B/_,0.2856099850844124,47,69,18.45,36,74,-22.24,33,282,99,11,55
2070,Z\B/a,0.2856099850844124,47,69,18.45,38,75,-13.58,33,282,99,11,56
2070,Z\BgJ,0.2843916919414315,55,69,4.82,39,71,-29.49,33,282,99,100,42
2070,XYANT,0.27437980275571405,46,71,14.48,33,69,-22.56,32,274,98,60,48
2070,ZZB/d,0.27091328473319,49,69,16.82,38,76,-16.3,33,277,99,11,58
2070,ZlB/d,0.26839290134476673,43,64,10.3,41,68,-0.33,33,322,99,11,58
2070,gENNQ,0.266641699635209,47,71,12.5,36,79,-19.73,41,223,118,60,46
2070,Z\Q/d,0.26092123172817755,53,64,16.42,42,69,-8.53,33,282,122,11,58
2070,Z\BUd,0.26075541816859593,45,70,13.95,36,77,-20.05,33,282,99,71,58
2070,ZQB/d,0.2533790716851028,51,72,12.89,44,77,-6.74,33,254,99,11,58
2070,ZQB/d,0.2533790716851028,51,72,12.89,44,77,-6.74,33,254,99,11,58
2160,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2160,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
2160,X\A/*,0.5509922645004831,50,26,21.84,29,24,-2.05,32,282,98,11,21
2160,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2160,XQA/T,0.43712682123639357,53,69,29.86,38,70,-14.49,32,254,98,11,48
2160,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2160,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
2160,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2160,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2160,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
2160,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2160,X\K2T,0.3515549984796136,55,70,17.99,42,66,-19.51,32,282,113,16,48
2160,Z_B/d,0.3463113195846583,46,69,24.01,40,77,-15.46,33,289,99,11,58
2160,ZeB/d,0.3411683546102059,49,63,18.76,42,73,-5.75,33,304,99,11,58
2160,X\B/T,0.32874601610713605,46,71,19.14,38,73,-22.85,32,282,99,11,48
2160,ZbB/d,0.32617822426797355,50,66,18.55,40,76,-13.8,33,297,99,11,58
2160,N\K/T,0.31505093673406814,50,68,18.34,38,70,-9.57,27,282,113,11,48
2160,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2160,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2160,X\A/i,0.3005212661740487,49,71,18.3,39,79,-22.26,32,282,98,11,61
2160,X\A/R,0.3005212661740487,49,71,18.3,36,73,-24.73,32,282,98,11,47
2160,X\A/_,0.3005212661740487,49,71,18.3,38,76,-25.04,32,282,98,11,55
2160,X\A/b,0.3005212661740487,49,71,18.3,39,78,-18.09,32,282,98,11,57
2160,X\A/b,0.3005212661740487,49,71,18.3,39,78,-18.09,32,282,98,11,57
2160,Z\B-d,0.29988394912476324,47,70,22.62,35,76,-18.71,33,282,99,8,58
2160,Z`B/d,0.29763349291888197,46,69,19.12,42,76,-13.81,33,292,99,11,58
2160,X\W/T,0.2955268036991559,56,64,21.51,37,67,-19.9,32,282,131,11,48
2160,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
2160,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
2160,X\K8T,0.2879782342154328,45,70,15.52,36,66,-18.3,32,282,113,25,48
2250,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2250,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
2250,X\A/*,0.5509922645004831,50,26,21.84,29,24,-2.05,32,282,98,11,21
2250,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2250,XQA/T,0.43712682123639357,53,69,29.86,38,70,-14.49,32,254,98,11,48
2250,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2250,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
2250,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2250,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2250,X_A/(,0.39430916276239536,42,21,10.52,46,26,12.7,32,289,98,11,20
2250,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
2250,X_A/C,0.365776718310838,49,63,21.65,41,65,-4.09,32,289,98,11,37
2250,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2250,X\K2T,0.3515549984796136,55,70,17.99,42,66,-19.51,32,282,113,16,48
2250,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2250,ZeB/d,0.3411683546102059,49,63,18.76,42,73,-5.75,33,304,99,11,58
2250,X_A=_,0.3397613013100269,55,68,13.11,41,77,-29.38,32,289,98,33,55
2250,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
2250,X\B/T,0.32874601610713605,46,71,19.14,38,73,-22.85,32,282,99,11,48
2250,X_E/_,0.3178335869038659,49,69,22.07,40,75,-20.51,32,289,104,11,55
2250,N\K/T,0.31505093673406814,50,68,18.34,38,70,-9.57,27,282,113,11,48
2250,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2250,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2250,X\A/i,0.3005212661740487,49,71,18.3,39,79,-22.26,32,282,98,11,61
2250,X\A/_,0.3005212661740487,49,71,18.3,38,76,-25.04,32,282,98,11,55
2250,X\A/b,0.3005212661740487,49,71,18.3,39,78,-18.09,32,282,98,11,57
2250,X\A/b,0.3005212661740487,49,71,18.3,39,78,-18.09,32,282,98,11,57
2250,Z\B-d,0.29988394912476324,47,70,22.62,35,76,-18.71,33,282,99,8,58
2250,Z`B/d,0.29763349291888197,46,69,19.12,42,76,-13.81,33,292,99,11,58
2250,X\W/T,0.2955268036991559,56,64,21.51,37,67,-19.9,32,282,131,11,48
2340,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2340,EDFN+,0.7193700269186064,47,59,30.76,32,61,-12.82,22,221,106,60,22
2340,X\A/*,0.5509922645004831,50,26,21.84,29,24,-2.05,32,282,98,11,21
2340,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2340,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2340,EDF;3,0.39847950709659635,51,74,18.42,37,75,-18.54,22,221,106,30,27
2340,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2340,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2340,X_A/(,0.39430916276239536,42,21,10.52,46,26,12.7,32,289,98,11,20
2340,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
2340,X_A/C,0.365776718310838,49,63,21.65,41,65,-4.09,32,289,98,11,37
2340,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2340,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2340,X\K2T,0.3515549984796136,55,70,17.99,42,66,-19.51,32,282,113,16,48
2340,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2340,ZeB/d,0.3411683546102059,49,63,18.76,42,73,-5.75,33,304,99,11,58
2340,X_A=_,0.3397613013100269,55,68,13.11,41,77,-29.38,32,289,98,33,55
2340,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
2340,X\B/T,0.32874601610713605,46,71,19.14,38,73,-22.85,32,282,99,11,48
2340,N\K/T,0.31505093673406814,50,68,18.34,38,70,-9.57,27,282,113,11,48
2340,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2340,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2340,X\A/i,0.3005212661740487,49,71,18.3,39,79,-22.26,32,282,98,11,61
2340,X\A/_,0.3005212661740487,49,71,18.3,38,76,-25.04,32,282,98,11,55
2340,X\A/b,0.3005212661740487,49,71,18.3,39,78,-18.09,32,282,98,11,57
2340,Z\B-d,0.29988394912476324,47,70,22.62,35,76,-18.71,33,282,99,8,58
2340,Z`B/d,0.29763349291888197,46,69,19.12,42,76,-13.81,33,292,99,11,58
2340,X\W/T,0.2955268036991559,56,64,21.51,37,67,-19.9,32,282,131,11,48
2340,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
2340,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
2430,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2430,X\A/*,0.5509922645004831,50,26,21.84,29,24,-2.05,32,282,98,11,21
2430,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2430,ZwX/.,0.440871186881946,52,25,17.38,28,21,-9.63,33,350,133,11,24
2430,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2430,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2430,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2430,X_A/(,0.39430916276239536,42,21,10.52,46,26,12.7,32,289,98,11,20
2430,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
2430,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2430,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2430,X\K2T,0.3515549984796136,55,70,17.99,42,66,-19.51,32,282,113,16,48
2430,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2430,ZeB/d,0.3411683546102059,49,63,18.76,42,73,-5.75,33,304,99,11,58
2430,X_A=_,0.3397613013100269,55,68,13.11,41,77,-29.38,32,289,98,33,55
2430,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
2430,X\B/T,0.32874601610713605,46,71,19.14,38,73,-22.85,32,282,99,11,48
2430,Zw</d,0.3203505760939336,42,64,14.38,36,69,-11.41,33,350,90,11,58
2430,N\K/T,0.31505093673406814,50,68,18.34,38,70,-9.57,27,282,113,11,48
2430,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2430,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2430,X\A/i,0.3005212661740487,49,71,18.3,39,79,-22.26,32,282,98,11,61
2430,X\A/_,0.3005212661740487,49,71,18.3,38,76,-25.04,32,282,98,11,55
2430,Z\B-d,0.29988394912476324,47,70,22.62,35,76,-18.71,33,282,99,8,58
2430,Z`B/d,0.29763349291888197,46,69,19.12,42,76,-13.81,33,292,99,11,58
2430,X\W/T,0.2955268036991559,56,64,21.51,37,67,-19.9,32,282,131,11,48
2430,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
2430,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
2430,X\K8T,0.2879782342154328,45,70,15.52,36,66,-18.3,32,282,113,25,48
2430,X__/_,0.287487010084601,52,68,22.13,41,72,-12.72,32,289,144,11,55
2520,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2520,X\A/*,0.5509922645004831,50,26,21.84,29,24,-2.05,32,282,98,11,21
2520,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2520,ZwX/.,0.440871186881946,52,25,17.38,28,21,-9.63,33,350,133,11,24
2520,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2520,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2520,X_A/(,0.39430916276239536,42,21,10.52,46,26,12.7,32,289,98,11,20
2520,_JI6S,0.3807542376016807,47,69,29.02,34,73,-17.87,36,236,110,22,47
2520,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2520,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2520,X\K2T,0.3515549984796136,55,70,17.99,42,66,-19.51,32,282,113,16,48
2520,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2520,ZeB/d,0.3411683546102059,49,63,18.76,42,73,-5.75,33,304,99,11,58
2520,X_A=_,0.3397613013100269,55,68,13.11,41,77,-29.38,32,289,98,33,55
2520,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
2520,Zw</d,0.3203505760939336,42,64,14.38,36,69,-11.41,33,350,90,11,58
2520,N\K/T,0.31505093673406814,50,68,18.34,38,70,-9.57,27,282,113,11,48
2520,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2520,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2520,X\A/i,0.3005212661740487,49,71,18.3,39,79,-22.26,32,282,98,11,61
2520,X\A/_,0.3005212661740487,49,71,18.3,38,76,-25.04,32,282,98,11,55
2520,Z\B-d,0.29988394912476324,47,70,22.62,35,76,-18.71,33,282,99,8,58
2520,Z`B/d,0.29763349291888197,46,69,19.12,42,76,-13.81,33,292,99,11,58
2520,X\W/T,0.2955268036991559,56,64,21.51,37,67,-19.9,32,282,131,11,48
2520,gDAYQ,0.29433321654913974,57,68,10.08,44,65,-20.02,41,221,98,78,46
2520,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
2520,X\K8T,0.2879782342154328,45,70,15.52,36,66,-18.3,32,282,113,25,48
2520,X__/_,0.287487010084601,52,68,22.13,41,72,-12.72,32,289,144,11,55
2520,W\K/T,0.2872663632357359,49,69,15.88,39,66,-17.83,32,282,113,11,48
2520,X\K/V,0.2872663632357359,49,69,15.88,39,66,-17.83,32,282,113,11,49
2610,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2610,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2610,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2610,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
2610,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
2610,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2610,X_A/(,0.39430916276239536,42,21,10.52,46,26,12.7,32,289,98,11,20
2610,ZeX/7,0.37304620342714245,55,43,31.55,34,38,-9.44,33,304,133,11,29
2610,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2610,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2610,ZfB/d,0.36050784709350125,48,64,19.68,42,71,-5.31,33,307,99,11,58
2610,X\K2T,0.3515549984796136,55,70,17.99,42,66,-19.51,32,282,113,16,48
2610,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
2610,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2610,ZeG/d,0.342030094303255,46,66,18.58,43,72,-6.18,33,304,107,11,58
2610,ZeB/b,0.3411683546102059,49,63,18.76,42,73,-5.75,33,304,99,11,57
2610,ZeB/d,0.3411683546102059,49,63,18.76,42,73,-5.75,33,304,99,11,58
2610,X_A=_,0.3397613013100269,55,68,13.11,41,77,-29.38,32,289,98,33,55
2610,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
2610,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
2610,Zw</d,0.3203505760939336,42,64,14.38,36,69,-11.41,33,350,90,11,58
2610,N\K/T,0.31505093673406814,50,68,18.34,38,70,-9.57,27,282,113,11,48
2610,Z\X/d,0.31189502868719404,54,66,22.5,41,72,-15.44,33,282,133,11,58
2610,ZeB;d,0.30624870678323224,55,63,12.88,43,73,-10.15,33,304,99,30,58
2610,X\A/i,0.3005212661740487,49,71,18.3,39,79,-22.26,32,282,98,11,61
2610,X\A/_,0.3005212661740487,49,71,18.3,38,76,-25.04,32,282,98,11,55
2610,Z\B-d,0.29988394912476324,47,70,22.62,35,76,-18.71,33,282,99,8,58
2610,Z`B/d,0.29763349291888197,46,69,19.12,42,76,-13.81,33,292,99,11,58
2610,X\W/T,0.2955268036991559,56,64,21.51,37,67,-19.9,32,282,131,11,48
2610,5DlN3,0.29054358352081444,45,24,9.28,33,12,-4.55,12,221,163,60,27
2700,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2700,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2700,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2700,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
2700,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
2700,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2700,X_A/(,0.39430916276239536,42,21,10.52,46,26,12.7,32,289,98,11,20
2700,ZeX/7,0.37304620342714245,55,43,31.55,34,38,-9.44,33,304,133,11,29
2700,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2700,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2700,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
2700,NeKJT,0.3504364990756308,57,71,1.08,47,69,-30.66,27,304,113,54,48
2700,NeKJT,0.3504364990756308,57,71,1.08,47,69,-30.66,27,304,113,54,48
2700,NeKJS,0.3504364990756308,57,71,1.08,47,67,-28.69,27,304,113,54,47
2700,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
2700,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2700,ZeG/d,0.342030094303255,46,66,18.58,43,72,-6.18,33,304,107,11,58
2700,X_A=_,0.3397613013100269,55,68,13.11,41,77,-29.38,32,289,98,33,55
2700,NeKGT,0.3356104206645413,57,71,5.61,45,68,-28.21,27,304,113,49,48
2700,NeK/6,0.33236908801347625,45,53,13.55,44,45,6.12,27,304,113,11,29
2700,X_A:_,0.33102783743499986,50,68,17.46,36,77,-27.07,32,289,98,28,55
2700,ZeB/B,0.3302911039512945,48,58,15.16,40,64,-6.88,33,304,99,11,36
2700,NeK`T,0.3290984934316454,57,71,-0.44,47,69,-30.37,27,304,113,89,48
2700,NeK/Q,0.32806152236525665,48,70,17.24,38,67,-18.13,27,304,113,11,46
2700,NeKQT,0.32776865836130537,53,71,11.76,39,68,-20.51,27,304,113,65,48
2700,NeK/X,0.32557721272447515,47,71,17.12,40,71,-14.57,27,304,113,11,50
2700,NeM/T,0.3217215005376903,50,70,18.18,37,69,-18.58,27,304,116,11,48
2700,Zw</d,0.3203505760939336,42,64,14.38,36,69,-11.41,33,350,90,11,58
2700,NeKKT,0.30823262867607604,57,71,-2.8,48,68,-31.6,27,304,113,55,48
2700,ZeB;d,0.30624870678323224,55,63,12.88,43,73,-10.15,33,304,99,30,58
2790,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
2790,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2790,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2790,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2790,NeKDT,0.4215302087350099,57,71,10.47,46,69,-26.76,27,304,113,44,48
2790,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
2790,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
2790,NeK/H,0.4036030105484081,49,69,21.33,39,63,-11.62,27,304,113,11,40
2790,`\K/T,0.39517030182174995,50,63,24.85,38,62,-12.76,37,282,113,11,48
2790,NeK>T,0.38526559859997395,56,69,8.11,47,69,-25.51,27,304,113,35,48
2790,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
2790,ZeX/7,0.37304620342714245,55,43,31.55,34,38,-9.44,33,304,133,11,29
2790,NeKCT,0.3645332774553561,57,71,9.42,47,68,-24.35,27,304,113,43,48
2790,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2790,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
2790,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
2790,NeK+R,0.3579668447597079,46,69,25.48,34,67,-22.23,27,304,113,5,47
2790,NeK+Y,0.3579668447597079,46,69,25.48,35,70,-20.9,27,304,113,5,51
2790,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
2790,NeK3T,0.3514590501082212,56,69,13.31,42,68,-25.11,27,304,113,17,48
2790,NeKJT,0.3504364990756308,57,71,1.08,47,69,-30.66,27,304,113,54,48
2790,NeKJS,0.3504364990756308,57,71,1.08,47,67,-28.69,27,304,113,54,47
2790,[eB/d,0.3503580418150497,49,65,17.69,42,69,-4.74,34,304,99,11,58
2790,NeKXT,0.3456097180715866,50,71,9.19,39,69,-24.75,27,304,113,76,48
2790,X_A/W,0.34316267980823595,47,67,21.0,39,76,-21.43,32,289,98,11,50
2790,ZeG/d,0.342030094303255,46,66,18.58,43,72,-6.18,33,304,107,11,58
2790,NeK+m,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,64
2790,NeK+v,0.3375719512256458,45,70,24.15,36,75,-28.31,27,304,113,5,69
2790,NeKGT,0.3356104206645413,57,71,5.61,45,68,-28.21,27,304,113,49,48
2790,NeK/6,0.33236908801347625,45,53,13.55,44,45,6.12,27,304,113,11,29
2880,NeK+*,0.8126012428537446,56,25,29.72,31,19,1.28,27,304,113,5,21
2880,X\K/0,0.7279882091002574,55,36,28.44,36,36,-5.92,32,282,113,11,25
2880,X\K/*,0.448518594816105,47,23,14.25,33,18,-5.91,32,282,113,11,21
2880,XaK/T,0.4239182356276972,52,67,26.25,40,67,-11.65,32,294,113,11,48
2880,NeKDT,0.4215302087350099,57,71,10.47,46,69,-26.76,27,304,113,44,48
2880,ZsB/d,0.40931519003906053,46,62,22.64,37,67,-13.54,33,340,99,11,58
2880,ZeB/K,0.4082290503913388,50,61,21.87,40,67,-8.38,33,304,99,11,42
2880,NeK/H,0.4036030105484081,49,69,21.33,39,63,-11.62,27,304,113,11,40
2880,NeK+P,0.37413837708090747,47,68,26.51,33,66,-24.41,27,304,113,5,45
2880,ZeX/7,0.37304620342714245,55,43,31.55,34,38,-9.44,33,304,133,11,29
2880,NeKCT,0.3645332774553561,57,71,9.42,47,68,-24.35,27,304,113,43,48
2880,ZwB/d,0.3627246312308787,47,61,18.11,37,66,-6.47,33,350,99,11,58
2880,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
2880,NeK+T,0.3579668447597079,46,69,25.48,34,69,-23.37,27,304,113,5,48
2880,NeK+R,0.3579668447597079,46,69,25.48,34,67,-22.23,27,304,113,5,47
2880,NeK+Y,0.3579668447597079,46,69,25.48,35,70,-20.9,27,304,113,5,51
2880,N^K/T,0.3553486472188997,50,68,19.29,39,66,-9.39,27,287,113,11,48
2880,NeK3T,0.3514590501082212,56,69,13.31,42,68,-25.11,27,304,113,17,48
