iteration,dna,fitness,training_log.win-rate,training_log.total,training_log.PNL,testing_log.win-rate,testing_log.total,testing_log.PNL,parameters.ott_len,parameters.ott_percent,parameters.ce_atr_len,parameters.ce_mult
1980,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
1980,?.]g,0.24559311205169312,59,32,50.77,60,5,2.03,8,31,27,42
1980,0.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
1980,..0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
1980,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
1980,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
1980,7.]g,0.2449570460986635,51,33,51.75,50,6,4.7,6,31,27,42
1980,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
1980,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
1980,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
1980,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2040,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2040,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2040,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2040,4.bs,0.2552175481830104,54,35,56.89,50,6,4.26,5,31,30,48
2040,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2040,?.Nt,0.253899754390757,60,28,60.01,75,4,5.05,8,31,20,48
2040,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2040,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2040,5*Eg,0.252638680973004,50,53,40.45,33,12,-0.65,5,11,15,42
2040,5.cg,0.2519532938575679,47,38,50.84,50,6,5.27,5,31,30,42
2040,*.;g,0.2492467021216959,49,55,36.87,33,9,-2.42,2,31,10,42
2040,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2040,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2040,?.^g,0.2468982183644624,59,32,51.18,60,5,2.02,8,31,28,42
2040,*.0g,0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2040,",.0g",0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2040,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
2040,?.]g,0.24559311205169312,59,32,50.77,60,5,2.03,8,31,27,42
2040,..0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2040,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2040,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2040,7.]g,0.2449570460986635,51,33,51.75,50,6,4.7,6,31,27,42
2040,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2040,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2040,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2040,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2040,?.;b,0.2444402062493729,52,34,48.3,60,5,2.42,8,31,10,39
2040,?.;a,0.2444402062493729,52,34,48.3,60,5,2.42,8,31,10,39
2040,?.Xg,0.24406943563826192,56,32,49.82,60,5,2.03,8,31,25,42
2040,?.Nr,0.24356689367049994,58,29,52.9,60,5,0.61,8,31,20,47
2100,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2100,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2100,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2100,4.bs,0.2552175481830104,54,35,56.89,50,6,4.26,5,31,30,48
2100,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2100,7.0r,0.25420389247689673,55,29,58.63,40,5,0.54,6,31,5,47
2100,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2100,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2100,5*Eg,0.252638680973004,50,53,40.45,33,12,-0.65,5,11,15,42
2100,5.cg,0.2519532938575679,47,38,50.84,50,6,5.27,5,31,30,42
2100,*.;g,0.2492467021216959,49,55,36.87,33,9,-2.42,2,31,10,42
2100,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2100,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2100,?.^g,0.2468982183644624,59,32,51.18,60,5,2.02,8,31,28,42
2100,*.0g,0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2100,",.0g",0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2100,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
2100,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2100,7.]g,0.2449570460986635,51,33,51.75,50,6,4.7,6,31,27,42
2100,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2100,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2100,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2100,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2100,?.;b,0.2444402062493729,52,34,48.3,60,5,2.42,8,31,10,39
2100,?.;a,0.2444402062493729,52,34,48.3,60,5,2.42,8,31,10,39
2100,?.Nr,0.24356689367049994,58,29,52.9,60,5,0.61,8,31,20,47
2100,?.Wg,0.24253774697191144,56,32,48.86,60,5,2.04,8,31,24,42
2100,?.Wg,0.24253774697191144,56,32,48.86,60,5,2.04,8,31,24,42
2100,"5.,g",0.24178457108955917,56,39,44.64,33,6,0.4,5,31,3,42
2100,5.qs,0.24137120838561385,50,34,47.23,50,6,4.21,5,31,37,48
2160,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2160,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2160,?.Xs,0.2738053059599491,62,27,71.44,75,4,5.03,8,31,25,48
2160,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2160,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2160,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2160,?.`s,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2160,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2160,4.bs,0.2552175481830104,54,35,56.89,50,6,4.26,5,31,30,48
2160,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2160,7.0r,0.25420389247689673,55,29,58.63,40,5,0.54,6,31,5,47
2160,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2160,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2160,5.cg,0.2519532938575679,47,38,50.84,50,6,5.27,5,31,30,42
2160,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2160,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2160,?.^g,0.2468982183644624,59,32,51.18,60,5,2.02,8,31,28,42
2160,*.0g,0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2160,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
2160,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2160,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2160,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2160,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2160,?.;a,0.2444402062493729,52,34,48.3,60,5,2.42,8,31,10,39
2160,?.Nr,0.24356689367049994,58,29,52.9,60,5,0.61,8,31,20,47
2160,?.Wg,0.24253774697191144,56,32,48.86,60,5,2.04,8,31,24,42
2160,?.Wg,0.24253774697191144,56,32,48.86,60,5,2.04,8,31,24,42
2160,9.;s,0.2413837630679725,53,28,52.05,50,6,2.02,6,31,10,48
2160,5.qs,0.24137120838561385,50,34,47.23,50,6,4.21,5,31,37,48
2160,?.es,0.2398796101509672,57,28,52.47,60,5,1.24,8,31,31,48
2220,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2220,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2220,?.Ts,0.27929571505740014,62,27,71.59,75,4,5.02,8,31,23,48
2220,?.Xs,0.2789591624882532,62,27,71.44,75,4,5.03,8,31,25,48
2220,?.\s,0.2784483359476953,62,27,71.22,75,4,5.01,8,31,27,48
2220,?.^s,0.2783949079470586,62,27,71.19,75,4,4.99,8,31,28,48
2220,?.`s,0.27812570614424587,62,27,71.08,75,4,5.01,8,31,29,48
2220,?.bs,0.2778611739444143,62,27,70.97,60,5,1.15,8,31,30,48
2220,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2220,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2220,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2220,?.`s,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2220,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2220,4.bs,0.2552175481830104,54,35,56.89,50,6,4.26,5,31,30,48
2220,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2220,7.0r,0.25420389247689673,55,29,58.63,40,5,0.54,6,31,5,47
2220,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2220,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2220,5.cg,0.2519532938575679,47,38,50.84,50,6,5.27,5,31,30,42
2220,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2220,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2220,?.^g,0.2468982183644624,59,32,51.18,60,5,2.02,8,31,28,42
2220,*.0g,0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2220,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
2220,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2220,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2220,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2220,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2220,?.;a,0.2444402062493729,52,34,48.3,60,5,2.42,8,31,10,39
2220,?.Nr,0.24356689367049994,58,29,52.9,60,5,0.61,8,31,20,47
2280,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2280,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2280,+.Tr,0.28413701943248937,50,52,52.29,33,9,-2.75,2,31,23,47
2280,?.Ts,0.27929571505740014,62,27,71.59,75,4,5.02,8,31,23,48
2280,?.Xs,0.2789591624882532,62,27,71.44,75,4,5.03,8,31,25,48
2280,?.\s,0.2784483359476953,62,27,71.22,75,4,5.01,8,31,27,48
2280,?.^s,0.2783949079470586,62,27,71.19,75,4,4.99,8,31,28,48
2280,?.bs,0.2778611739444143,62,27,70.97,60,5,1.15,8,31,30,48
2280,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2280,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2280,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2280,?.`s,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2280,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2280,4.bs,0.2552175481830104,54,35,56.89,50,6,4.26,5,31,30,48
2280,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2280,7.0r,0.25420389247689673,55,29,58.63,40,5,0.54,6,31,5,47
2280,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2280,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2280,5.cg,0.2519532938575679,47,38,50.84,50,6,5.27,5,31,30,42
2280,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2280,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2280,>.Tr,0.24776289755129402,58,29,56.42,60,5,0.66,8,31,23,47
2280,?.^g,0.2468982183644624,59,32,51.18,60,5,2.02,8,31,28,42
2280,*.0g,0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2280,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
2280,=.Tr,0.245964849410649,58,29,55.59,50,6,0.78,7,31,23,47
2280,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2280,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2280,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2280,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2340,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2340,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2340,+.Tr,0.28413701943248937,50,52,52.29,33,9,-2.75,2,31,23,47
2340,?.Xs,0.2789591624882532,62,27,71.44,75,4,5.03,8,31,25,48
2340,?.bs,0.2778611739444143,62,27,70.97,60,5,1.15,8,31,30,48
2340,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2340,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2340,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2340,?.`s,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2340,8.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
2340,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2340,4.bs,0.2552175481830104,54,35,56.89,50,6,4.26,5,31,30,48
2340,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2340,7.0r,0.25420389247689673,55,29,58.63,40,5,0.54,6,31,5,47
2340,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2340,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2340,5.cg,0.2519532938575679,47,38,50.84,50,6,5.27,5,31,30,42
2340,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2340,?._g,0.24821527867130724,59,32,51.18,60,5,2.02,8,31,28,42
2340,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2340,>.Tr,0.24776289755129402,58,29,56.42,60,5,0.66,8,31,23,47
2340,?.^g,0.2468982183644624,59,32,51.18,60,5,2.02,8,31,28,42
2340,*.0g,0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2340,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
2340,=.Tr,0.245964849410649,58,29,55.59,50,6,0.78,7,31,23,47
2340,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2340,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2340,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2340,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2340,?.Nr,0.24356689367049994,58,29,52.9,60,5,0.61,8,31,20,47
2400,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2400,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2400,+.Tr,0.28413701943248937,50,52,52.29,33,9,-2.75,2,31,23,47
2400,?.Xs,0.2789591624882532,62,27,71.44,75,4,5.03,8,31,25,48
2400,?.bs,0.2778611739444143,62,27,70.97,60,5,1.15,8,31,30,48
2400,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2400,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2400,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2400,?.`s,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2400,?.]r,0.2682287822699629,60,28,66.04,60,5,0.7,8,31,27,47
2400,8.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
2400,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2400,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2400,7.0r,0.25420389247689673,55,29,58.63,40,5,0.54,6,31,5,47
2400,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2400,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2400,5.cg,0.2519532938575679,47,38,50.84,50,6,5.27,5,31,30,42
2400,?.Kr,0.2518185971299594,60,30,54.82,60,5,0.63,8,31,18,47
2400,?.Fr,0.25153595432179354,63,30,54.73,60,5,0.56,8,31,16,47
2400,?.Yr,0.248703144781576,58,29,55.14,60,5,0.69,8,31,25,47
2400,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2400,?._g,0.24821527867130724,59,32,51.18,60,5,2.02,8,31,28,42
2400,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2400,>.Tr,0.24776289755129402,58,29,56.42,60,5,0.66,8,31,23,47
2400,?.^g,0.2468982183644624,59,32,51.18,60,5,2.02,8,31,28,42
2400,*.0g,0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2400,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
2400,=.Tr,0.245964849410649,58,29,55.59,50,6,0.78,7,31,23,47
2400,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2400,?.Lr,0.24520554249066226,58,29,52.76,60,5,0.62,8,31,19,47
2460,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2460,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2460,+.Tr,0.28413701943248937,50,52,52.29,33,9,-2.75,2,31,23,47
2460,?.Xs,0.2789591624882532,62,27,71.44,75,4,5.03,8,31,25,48
2460,?.bs,0.2778611739444143,62,27,70.97,60,5,1.15,8,31,30,48
2460,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2460,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2460,?.`s,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2460,?.]r,0.2682287822699629,60,28,66.04,60,5,0.7,8,31,27,47
2460,8.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
2460,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2460,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2460,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2460,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2460,?.Kr,0.2518185971299594,60,30,54.82,60,5,0.63,8,31,18,47
2460,?.Fr,0.25153595432179354,63,30,54.73,60,5,0.56,8,31,16,47
2460,?.Yr,0.248703144781576,58,29,55.14,60,5,0.69,8,31,25,47
2460,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2460,?._g,0.24821527867130724,59,32,51.18,60,5,2.02,8,31,28,42
2460,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2460,>.Tr,0.24776289755129402,58,29,56.42,60,5,0.66,8,31,23,47
2460,?.^g,0.2468982183644624,59,32,51.18,60,5,2.02,8,31,28,42
2460,*.0g,0.2468501619946766,50,56,35.44,33,9,-2.18,2,31,5,42
2460,5.Ew,0.24682418173144552,53,32,51.03,50,6,3.72,5,31,15,50
2460,=.Tr,0.245964849410649,58,29,55.59,50,6,0.78,7,31,23,47
2460,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2460,?.Lr,0.24520554249066226,58,29,52.76,60,5,0.62,8,31,19,47
2460,>.Xr,0.2450730153505534,58,29,55.14,60,5,0.69,8,31,25,47
2460,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2460,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2520,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2520,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2520,*.kg,0.2890874767588948,45,57,49.95,40,10,-0.24,2,31,34,42
2520,+.Tr,0.28413701943248937,50,52,52.29,33,9,-2.75,2,31,23,47
2520,?.bs,0.2778611739444143,62,27,70.97,60,5,1.15,8,31,30,48
2520,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2520,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2520,?.`s,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2520,8.7g,0.2608228656622304,56,32,56.39,50,6,3.89,6,31,8,42
2520,5.+s,0.25676405101332517,56,37,51.64,40,5,0.99,5,31,2,48
2520,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2520,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2520,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2520,?.Kr,0.2518185971299594,60,30,54.82,60,5,0.63,8,31,18,47
2520,?.Fr,0.25153595432179354,63,30,54.73,60,5,0.56,8,31,16,47
2520,?.Yr,0.248703144781576,58,29,55.14,60,5,0.69,8,31,25,47
2520,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2520,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2520,>.Tr,0.24776289755129402,58,29,56.42,60,5,0.66,8,31,23,47
2520,?.Yg,0.24647948327303693,56,32,49.82,60,5,2.03,8,31,25,42
2520,=.Tr,0.245964849410649,58,29,55.59,50,6,0.78,7,31,23,47
2520,-.0g,0.24535415278239708,52,51,37.65,25,8,-1.18,3,31,5,42
2520,>.Xr,0.2450730153505534,58,29,55.14,60,5,0.69,8,31,25,47
2520,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2520,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2520,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2520,?.Vg,0.2442003624316822,56,32,48.86,60,5,2.04,8,31,24,42
2520,?.Nr,0.24356689367049994,58,29,52.9,60,5,0.61,8,31,20,47
2520,?.Wg,0.2431652774162638,56,32,48.86,60,5,2.04,8,31,24,42
2520,?.Wg,0.24253774697191144,56,32,48.86,60,5,2.04,8,31,24,42
2580,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2580,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2580,*.kg,0.2890874767588948,45,57,49.95,40,10,-0.24,2,31,34,42
2580,+.Tr,0.28413701943248937,50,52,52.29,33,9,-2.75,2,31,23,47
2580,?.bs,0.2778611739444143,62,27,70.97,60,5,1.15,8,31,30,48
2580,?.Zs,0.2735174917243577,62,27,71.31,75,4,5.04,8,31,26,48
2580,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2580,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2580,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2580,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2580,?.Kr,0.2518185971299594,60,30,54.82,60,5,0.63,8,31,18,47
2580,?.Fr,0.25153595432179354,63,30,54.73,60,5,0.56,8,31,16,47
2580,?.Yr,0.248703144781576,58,29,55.14,60,5,0.69,8,31,25,47
2580,?.`g,0.24868970513503674,59,32,51.4,60,5,2.01,8,31,29,42
2580,?.0[,0.24859770635181982,57,35,48.78,60,5,-0.12,8,31,5,36
2580,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2580,>.Tr,0.24776289755129402,58,29,56.42,60,5,0.66,8,31,23,47
2580,",.7g",0.246530755676839,47,55,35.51,33,9,-2.32,2,31,8,42
2580,?.Yg,0.24647948327303693,56,32,49.82,60,5,2.03,8,31,25,42
2580,=.Tr,0.245964849410649,58,29,55.59,50,6,0.78,7,31,23,47
2580,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2580,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2580,?.Vg,0.2442003624316822,56,32,48.86,60,5,2.04,8,31,24,42
2580,?.Wg,0.2431652774162638,56,32,48.86,60,5,2.04,8,31,24,42
2580,?.es,0.2398796101509672,57,28,52.47,60,5,1.24,8,31,31,48
2580,4.7g,0.23412723131370056,53,39,39.91,50,6,4.75,5,31,8,42
2580,3.Ng,0.23404604208253546,47,46,36.35,57,7,3.43,4,31,20,42
2580,/.kg,0.23177762984234992,43,51,32.55,33,9,0.76,3,31,34,42
2580,6.Xr,0.229903093495586,47,34,42.61,50,6,4.42,5,31,25,47
2580,6.Xr,0.229903093495586,47,34,42.61,50,6,4.42,5,31,25,47
2640,6*g3,0.5216001982840686,47,89,34.74,38,21,-3.02,5,11,32,16
2640,?*;g,0.32309649314581596,64,45,75.03,42,7,0.64,8,11,10,42
2640,*.kg,0.2890874767588948,45,57,49.95,40,10,-0.24,2,31,34,42
2640,+.Tr,0.28413701943248937,50,52,52.29,33,9,-2.75,2,31,23,47
2640,?.bs,0.2778611739444143,62,27,70.97,60,5,1.15,8,31,30,48
2640,?.as,0.27302293105984676,62,27,71.08,75,4,5.01,8,31,29,48
2640,?.Rs,0.2546783091084913,60,28,60.66,75,4,5.02,8,31,22,48
2640,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2640,"?,0g",0.2538715521950972,55,34,51.79,60,5,8.12,8,21,5,42
2640,?.Fr,0.25153595432179354,63,30,54.73,60,5,0.56,8,31,16,47
2640,?.Yr,0.248703144781576,58,29,55.14,60,5,0.69,8,31,25,47
2640,?.`g,0.24868970513503674,59,32,51.4,60,5,2.01,8,31,29,42
2640,?.Kr,0.24862054340895004,60,30,54.82,60,5,0.63,8,31,18,47
2640,?.Ir,0.2484014746094524,60,30,54.73,60,5,0.57,8,31,17,47
2640,?.`g,0.24802928104024782,59,32,51.4,60,5,2.01,8,31,29,42
2640,>.Tr,0.24776289755129402,58,29,56.42,60,5,0.66,8,31,23,47
2640,",.7g",0.246530755676839,47,55,35.51,33,9,-2.32,2,31,8,42
2640,=.Tr,0.245964849410649,58,29,55.59,50,6,0.78,7,31,23,47
2640,6.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2640,4.0g,0.2448494207558909,56,39,44.48,50,6,4.72,5,31,5,42
2640,?.Qr,0.24470735875292854,58,29,54.08,60,5,0.67,8,31,21,47
2640,?.Qr,0.24470735875292854,58,29,54.08,60,5,0.67,8,31,21,47
2640,?.Vg,0.2442003624316822,56,32,48.86,60,5,2.04,8,31,24,42
2640,?.Wg,0.2431652774162638,56,32,48.86,60,5,2.04,8,31,24,42
